person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y,Actual_Status,Default_Probability,Prescribed_Strategy
23,19200,7.0,3000,7.49,0.16,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.3365943090454293,Amber Tier (Risk-Adjusted Conditional Approval)
23,55000,7.0,15000,9.2,0.27,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.42493187460988047,Amber Tier (Risk-Adjusted Conditional Approval)
22,56650,2.0,6500,10.65,0.11,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.196039310558367,Green Tier (Standard Approval)
32,105000,3.0,3000,13.48,0.03,10,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0,0.3730151245535133,Amber Tier (Risk-Adjusted Conditional Approval)
27,80000,11.0,5000,8.0,0.06,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.061378168646388384,Green Tier (Standard Approval)
22,63211,7.0,6500,11.86,0.1,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.35299641042672086,Amber Tier (Risk-Adjusted Conditional Approval)
24,48000,7.0,5600,10.62,0.12,2,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.30003455450813327,Amber Tier (Risk-Adjusted Conditional Approval)
29,44400,4.0,5000,7.49,0.11,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.12173926056897369,Green Tier (Standard Approval)
35,175000,19.0,24000,12.73,0.14,10,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0.015063660924588164,Green Tier (Standard Approval)
31,124992,15.0,24000,8.49,0.19,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.07803234233405303,Green Tier (Standard Approval)
23,65000,5.0,16500,7.49,0.25,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.11736470569607814,Green Tier (Standard Approval)
23,60000,7.0,15000,14.22,0.25,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0,0.5966092905528283,Amber Tier (Risk-Adjusted Conditional Approval)
24,45000,2.0,13000,10.62,0.29,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.6440858918825899,Red Tier (Automatic Decline)
32,25000,4.0,11700,12.68,0.47,10,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,1,0.9775479466310424,Red Tier (Automatic Decline)
23,50000,4.0,6000,5.79,0.12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.24768570965085226,Green Tier (Standard Approval)
23,55000,8.0,12375,9.91,0.23,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.25371066451577406,Amber Tier (Risk-Adjusted Conditional Approval)
26,69846,2.0,22500,18.99,0.32,4,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.9629389090101721,Red Tier (Automatic Decline)
23,65000,7.0,3600,10.59,0.06,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.2506936975149486,Amber Tier (Risk-Adjusted Conditional Approval)
27,40000,1.0,6000,11.99,0.15,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.5241539137420747,Amber Tier (Risk-Adjusted Conditional Approval)
31,23000,13.0,4500,5.79,0.2,9,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.06771447753569963,Green Tier (Standard Approval)
27,47000,1.0,13000,10.99,0.28,5,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.6841542482606384,Red Tier (Automatic Decline)
22,126500,1.0,19200,13.79,0.15,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.2749067341593592,Amber Tier (Risk-Adjusted Conditional Approval)
26,92400,8.0,14500,7.88,0.16,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.1193504023386546,Green Tier (Standard Approval)
33,80000,1.0,6000,7.88,0.07,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.13409960787132003,Green Tier (Standard Approval)
29,65000,13.0,16000,12.87,0.25,10,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,0.3753452246867639,Amber Tier (Risk-Adjusted Conditional Approval)
24,55000,5.0,9500,9.63,0.17,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.20221612979465609,Green Tier (Standard Approval)
24,45000,0.0,6000,17.19,0.13,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1,0.9284752336902311,Red Tier (Automatic Decline)
33,140004,7.0,25000,15.58,0.18,10,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0,0.5651210843212344,Amber Tier (Risk-Adjusted Conditional Approval)
25,32004,0.0,7200,12.84,0.22,4,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,0.7246781581090888,Red Tier (Automatic Decline)
23,110000,8.0,7500,13.72,0.07,4,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0.08493537315047824,Green Tier (Standard Approval)
23,34800,1.0,5000,10.99,0.14,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,1,0.5463631544206005,Amber Tier (Risk-Adjusted Conditional Approval)
35,100843,6.0,2800,12.87,0.03,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0.16071352000431988,Green Tier (Standard Approval)
33,51000,12.0,7200,6.76,0.14,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.15952667903580858,Green Tier (Standard Approval)
22,34800,6.0,2000,16.89,0.06,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,0.8803216243201237,Red Tier (Automatic Decline)
27,75000,11.0,6000,13.47,0.08,7,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0.07297180231931924,Green Tier (Standard Approval)
23,24996,1.0,4575,15.31,0.18,2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0.5837679289706433,Amber Tier (Risk-Adjusted Conditional Approval)
24,55000,8.0,20000,6.91,0.36,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1,0.7065953838161908,Red Tier (Automatic Decline)
32,29500,4.0,7000,10.0,0.24,7,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0.4068707743906231,Amber Tier (Risk-Adjusted Conditional Approval)
21,30000,0.0,2000,14.46,0.07,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0.6314367149221418,Red Tier (Automatic Decline)
24,55000,6.0,10000,8.94,0.18,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.41294659513223797,Amber Tier (Risk-Adjusted Conditional Approval)
34,32000,12.0,2275,6.17,0.07,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.15075156376302093,Green Tier (Standard Approval)
26,24000,0.0,1500,14.54,0.06,4,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,1,0.7441930800885046,Red Tier (Automatic Decline)
31,155000,5.0,7000,5.42,0.05,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.0782795741667479,Green Tier (Standard Approval)
26,66000,3.0,12000,11.83,0.18,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.4178395359679368,Amber Tier (Risk-Adjusted Conditional Approval)
22,82570,6.0,18000,15.27,0.22,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,0.309217009189034,Amber Tier (Risk-Adjusted Conditional Approval)
23,43000,3.0,8000,10.37,0.19,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.5521572166818202,Amber Tier (Risk-Adjusted Conditional Approval)
26,85000,8.0,15000,7.88,0.18,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.1418479219875366,Green Tier (Standard Approval)
23,60000,6.0,7000,12.99,0.12,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0.19218318594175116,Green Tier (Standard Approval)
25,90000,5.0,10000,12.61,0.11,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0.08792611977071962,Green Tier (Standard Approval)
25,36000,3.0,5300,7.49,0.15,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.18407529072662432,Green Tier (Standard Approval)
27,30000,6.0,1800,14.84,0.06,5,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0.22741424542358832,Green Tier (Standard Approval)
32,107000,4.0,4000,13.98,0.04,7,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,0.30323409816191765,Amber Tier (Risk-Adjusted Conditional Approval)
26,39996,10.0,15000,13.06,0.38,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,1,0.9036579462710078,Red Tier (Automatic Decline)
26,52800,4.0,4000,9.99,0.08,3,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1,0.21740050435307443,Green Tier (Standard Approval)
29,65004,7.0,5000,6.17,0.08,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.06123401391632752,Green Tier (Standard Approval)
29,48000,6.0,6025,10.65,0.13,6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.27335423033828116,Amber Tier (Risk-Adjusted Conditional Approval)
36,120000,2.0,10000,11.49,0.08,14,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0,0.2686515742886765,Amber Tier (Risk-Adjusted Conditional Approval)
24,10000,8.0,3000,7.9,0.3,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1,0.8123549093968115,Red Tier (Automatic Decline)
27,80000,2.0,9000,12.21,0.11,8,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.03195066608067455,Green Tier (Standard Approval)
28,51000,12.0,8000,7.51,0.16,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.09392380866817816,Green Tier (Standard Approval)
21,34000,5.0,6000,6.76,0.18,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.18876490519117675,Green Tier (Standard Approval)
36,65000,3.0,6500,5.79,0.1,16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.04396065960714579,Green Tier (Standard Approval)
28,53000,6.0,3500,11.49,0.07,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.32414219202043515,Amber Tier (Risk-Adjusted Conditional Approval)
55,34000,0.0,12000,6.92,0.35,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0.8013766592003994,Red Tier (Automatic Decline)
33,77000,9.0,12000,7.29,0.16,10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.10939413430181429,Green Tier (Standard Approval)
21,30000,1.0,10000,11.14,0.33,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1,0.8593616419654698,Red Tier (Automatic Decline)
26,33600,0.0,5400,7.49,0.16,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.3246676788080121,Amber Tier (Risk-Adjusted Conditional Approval)
26,74004,10.0,25000,15.31,0.34,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,0.9480766907866514,Red Tier (Automatic Decline)
25,85000,5.0,12000,12.42,0.14,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.3519090536931114,Amber Tier (Risk-Adjusted Conditional Approval)
27,47000,11.0,7750,20.16,0.16,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.9847788564730969,Red Tier (Automatic Decline)
28,24000,5.0,16750,14.96,0.7,10,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,1,0.9997971690699701,Red Tier (Automatic Decline)
25,40000,0.0,8000,10.38,0.2,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.06810370176410827,Green Tier (Standard Approval)
22,51360,4.0,10000,15.31,0.19,2,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0,0.8797677496608993,Red Tier (Automatic Decline)
24,60000,3.0,3200,7.14,0.05,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.1774174157602254,Green Tier (Standard Approval)
22,42000,4.0,3500,9.91,0.08,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.07624977548854535,Green Tier (Standard Approval)
25,55344,2.0,18000,10.99,0.33,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,1,0.7785462948161463,Red Tier (Automatic Decline)
21,40000,5.0,2000,12.99,0.05,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0.1420191451052072,Green Tier (Standard Approval)
23,40800,4.0,21000,6.17,0.51,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.4974751756736092,Amber Tier (Risk-Adjusted Conditional Approval)
44,94128,14.0,4400,7.29,0.05,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.09198679335981036,Green Tier (Standard Approval)
23,57996,5.0,8800,7.51,0.15,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.1122542738226222,Green Tier (Standard Approval)
23,42000,7.0,15000,11.83,0.36,4,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1,0.6964324220852344,Red Tier (Automatic Decline)
23,47004,1.0,24000,11.58,0.51,4,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1,0.8540958740860098,Red Tier (Automatic Decline)
28,81972,4.0,18000,10.99,0.22,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.3930869022798291,Amber Tier (Risk-Adjusted Conditional Approval)
22,18000,0.0,3000,13.99,0.17,4,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,1,0.7164328447717603,Red Tier (Automatic Decline)
29,85200,5.0,8900,13.48,0.1,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0.20871297786606324,Green Tier (Standard Approval)
33,63996,15.0,3200,5.42,0.05,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.08171565297241858,Green Tier (Standard Approval)
33,78000,7.0,10000,13.06,0.13,9,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,1,0.4721950867430229,Amber Tier (Risk-Adjusted Conditional Approval)
30,72000,5.0,20000,10.38,0.28,5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.32207097807056645,Amber Tier (Risk-Adjusted Conditional Approval)
25,99600,1.0,12800,12.42,0.13,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.2298305341632247,Green Tier (Standard Approval)
25,67147,9.0,3000,16.02,0.04,4,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,1,0.8025880273583068,Red Tier (Automatic Decline)
34,37000,17.0,5000,7.9,0.14,10,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.03175947984927319,Green Tier (Standard Approval)
24,135000,4.0,25000,7.49,0.19,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.056653007040101705,Green Tier (Standard Approval)
29,218000,12.0,14400,8.9,0.07,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.03378404233946336,Green Tier (Standard Approval)
26,97000,1.0,21000,7.9,0.22,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.13953279739912552,Green Tier (Standard Approval)
32,81204,6.0,3600,7.88,0.04,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.054092001469278,Green Tier (Standard Approval)
34,90000,15.0,15000,6.99,0.17,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.047972810387590166,Green Tier (Standard Approval)
30,150000,8.0,5000,7.49,0.03,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.05386297532062145,Green Tier (Standard Approval)
37,74000,8.0,12000,7.51,0.16,17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.09415214016225083,Green Tier (Standard Approval)
24,49639,8.0,10000,13.48,0.2,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,0.6193414240180378,Red Tier (Automatic Decline)
27,74000,3.0,25000,11.46,0.34,5,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1,0.34341233810231264,Amber Tier (Risk-Adjusted Conditional Approval)
38,55000,4.0,25000,15.31,0.45,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0.9760260079613303,Red Tier (Automatic Decline)
24,200000,0.0,18000,9.99,0.09,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.02193833913668561,Green Tier (Standard Approval)
24,40000,6.0,5000,6.17,0.13,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.18813493818836688,Green Tier (Standard Approval)
26,75000,4.0,7000,6.99,0.09,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.13626631696407734,Green Tier (Standard Approval)
36,44004,1.0,1800,10.0,0.04,13,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,0.1275518405472461,Green Tier (Standard Approval)
29,47000,8.0,6000,17.49,0.13,7,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,1,0.8721346566628255,Red Tier (Automatic Decline)
29,36100,2.0,14000,14.27,0.39,5,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,0.8468479593856526,Red Tier (Automatic Decline)
43,400000,5.0,28000,9.91,0.07,11,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.024307004804862607,Green Tier (Standard Approval)
67,200000,2.0,3000,10.28,0.01,26,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,0.07823011973415443,Green Tier (Standard Approval)
25,60000,9.0,12000,7.9,0.2,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.25219305312711876,Amber Tier (Risk-Adjusted Conditional Approval)
25,181408,2.0,14500,8.88,0.08,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.05749506217998181,Green Tier (Standard Approval)
23,78885,2.0,20000,12.42,0.25,3,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.03152626879381368,Green Tier (Standard Approval)
22,100000,6.0,15000,7.49,0.15,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.061706051664846544,Green Tier (Standard Approval)
24,54000,1.0,20000,17.04,0.37,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1,0.979315977566463,Red Tier (Automatic Decline)
47,24000,4.0,5100,15.31,0.21,16,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0,0.9506848114551212,Red Tier (Automatic Decline)
27,56000,4.0,10050,9.63,0.18,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.29382831342689325,Amber Tier (Risk-Adjusted Conditional Approval)
27,66000,11.0,20000,12.21,0.3,5,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1,0.5323621974770741,Amber Tier (Risk-Adjusted Conditional Approval)
23,26400,4.0,4800,7.49,0.18,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.405946165435234,Amber Tier (Risk-Adjusted Conditional Approval)
25,59000,4.0,3000,16.29,0.05,3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0.6504249491730175,Red Tier (Automatic Decline)
23,50000,0.0,3000,6.91,0.06,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.1134171284341383,Green Tier (Standard Approval)
22,45000,6.0,7000,8.94,0.16,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.12432907731745724,Green Tier (Standard Approval)
26,35652,5.0,1400,11.49,0.04,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0.2841486808954208,Amber Tier (Risk-Adjusted Conditional Approval)
24,15000,0.0,2100,13.11,0.14,4,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0,0.4981893449673573,Amber Tier (Risk-Adjusted Conditional Approval)
27,65000,8.0,3000,12.42,0.05,10,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.17726210000218823,Green Tier (Standard Approval)
25,40000,2.0,4750,10.99,0.12,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.2812876967981698,Amber Tier (Risk-Adjusted Conditional Approval)
23,33195,5.0,1800,11.99,0.05,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.20002422696342267,Green Tier (Standard Approval)
28,206000,2.0,24000,13.48,0.12,5,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0,0.07575378904216515,Green Tier (Standard Approval)
24,62400,3.0,9500,6.54,0.15,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.09302680238898893,Green Tier (Standard Approval)
31,102000,5.0,4000,7.88,0.04,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.05416895767251869,Green Tier (Standard Approval)
24,33600,5.0,4450,11.49,0.13,4,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.3834704159142257,Amber Tier (Risk-Adjusted Conditional Approval)
31,48000,11.0,2000,10.65,0.04,6,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.22683183915251054,Green Tier (Standard Approval)
27,72000,2.0,12000,9.99,0.17,9,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.030366714083499575,Green Tier (Standard Approval)
31,50000,0.0,8000,13.48,0.16,9,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,0.47157570952446815,Amber Tier (Risk-Adjusted Conditional Approval)
27,39996,3.0,10000,15.37,0.25,8,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,0.9528653739789277,Red Tier (Automatic Decline)
40,50000,5.0,6000,14.96,0.12,15,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,0.7347944375399853,Red Tier (Automatic Decline)
27,47400,4.0,13500,6.17,0.28,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.4611744117547825,Amber Tier (Risk-Adjusted Conditional Approval)
21,15000,4.0,2200,15.31,0.15,4,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,0,0.9106761485915071,Red Tier (Automatic Decline)
56,71884,11.0,7425,9.99,0.1,24,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.023347636187988796,Green Tier (Standard Approval)
24,69996,4.0,10000,7.49,0.14,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.02923699564787806,Green Tier (Standard Approval)
21,65000,5.0,10000,6.03,0.15,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.0584890159590744,Green Tier (Standard Approval)
25,78200,9.0,12000,16.4,0.13,4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1,0.8603544453827088,Red Tier (Automatic Decline)
34,105000,2.0,10000,7.51,0.1,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.08771330895609325,Green Tier (Standard Approval)
27,20000,4.0,3250,13.48,0.16,5,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1,0.4429465138479176,Amber Tier (Risk-Adjusted Conditional Approval)
25,33280,1.0,5500,10.99,0.17,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.5383822704684951,Amber Tier (Risk-Adjusted Conditional Approval)
27,65000,2.0,4000,5.99,0.06,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0.19901302799521733,Green Tier (Standard Approval)
31,30372,2.0,20200,14.74,0.67,8,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1,0.9993613929598761,Red Tier (Automatic Decline)
28,78996,10.0,12000,13.16,0.15,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0.3329870213019274,Amber Tier (Risk-Adjusted Conditional Approval)
23,47000,7.0,13850,12.68,0.29,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.6540254068550169,Red Tier (Automatic Decline)
25,28000,3.0,8000,14.65,0.29,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.8976971694708643,Red Tier (Automatic Decline)
27,25740,3.0,5000,14.11,0.19,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.6641495036028331,Red Tier (Automatic Decline)
23,96260,4.0,25200,15.65,0.26,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0.6502898375827131,Red Tier (Automatic Decline)
25,75000,4.0,30000,16.89,0.4,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1,0.9729643993838045,Red Tier (Automatic Decline)
28,78465,9.0,14000,11.36,0.18,10,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.02234035555794271,Green Tier (Standard Approval)
24,62500,8.0,6500,13.22,0.1,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0.0834747714540222,Green Tier (Standard Approval)
24,45000,4.0,11000,7.49,0.24,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.03824447101788148,Green Tier (Standard Approval)
25,50000,6.0,10000,7.49,0.2,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.28563572111023733,Amber Tier (Risk-Adjusted Conditional Approval)
23,36000,1.0,5600,7.9,0.16,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.403734204617879,Amber Tier (Risk-Adjusted Conditional Approval)
36,73000,3.0,4000,11.12,0.05,16,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.18588386052238823,Green Tier (Standard Approval)
22,53000,4.0,8000,16.07,0.15,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0.7975392986887221,Red Tier (Automatic Decline)
24,112000,8.0,6400,6.62,0.06,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0.18082203134647742,Green Tier (Standard Approval)
32,24000,2.0,2500,7.74,0.1,9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.28924266678741845,Amber Tier (Risk-Adjusted Conditional Approval)
27,38000,0.0,10000,9.76,0.26,5,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.44233483919209704,Amber Tier (Risk-Adjusted Conditional Approval)
31,95000,2.0,2500,13.72,0.03,10,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0,0.20987296268885522,Green Tier (Standard Approval)
23,60000,4.0,16000,7.49,0.27,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.21614758628257266,Green Tier (Standard Approval)
29,61200,2.0,15000,17.58,0.21,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,0.9095121568706925,Red Tier (Automatic Decline)
31,30000,5.0,1000,9.25,0.03,6,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.18837069821965943,Green Tier (Standard Approval)
32,56784,3.0,12000,14.96,0.21,10,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0.46938796553140794,Amber Tier (Risk-Adjusted Conditional Approval)
39,48000,4.0,3000,5.42,0.06,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.09114213372034195,Green Tier (Standard Approval)
26,76000,10.0,7200,16.35,0.09,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.7851426990074676,Red Tier (Automatic Decline)
26,79560,10.0,8000,12.53,0.1,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.21137471113378234,Green Tier (Standard Approval)
27,160669,3.0,8000,11.36,0.05,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.12116479474266899,Green Tier (Standard Approval)
